mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10.18042778968811,0.15158615622856714,1.0930389563242595,0.038052749185534446,gini,18,5,2,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9942864452308873,0.9948645826674338,0.9944812597217191,0.9945440958733468,0.00024016939903282852,50,0.9953002610966057,0.9950979347385921,0.9949917950685165,0.9951299969679047,0.0001279552331420578
9.798147122065226,0.36698942943186597,0.5361529191335043,0.2828727380570417,gini,18,5,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9942864452308873,0.9948645826674338,0.9944812597217191,0.9945440958733468,0.00024016939903282852,50,0.9953002610966057,0.9950979347385921,0.9949917950685165,0.9951299969679047,0.0001279552331420578
4.923899491628011,0.5408065874179314,0.9230044682820638,0.1880182810798158,gini,10,10,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9941358353769059,0.9949056804859853,0.9945883756604739,0.994543297174455,0.00031590022203187784,52,0.9948186528497409,0.9946593610421175,0.9946294993926219,0.9947025044281602,8.302919729201386e-05
3.697763284047445,0.31444656421915596,0.8729802767435709,0.10663666083642258,gini,10,10,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9941358353769059,0.9949056804859853,0.9945883756604739,0.994543297174455,0.00031590022203187784,52,0.9948186528497409,0.9946593610421175,0.9946294993926219,0.9947025044281602,8.302919729201386e-05
6.127131859461467,0.44281736090835827,0.8388455708821615,0.04832516884905752,gini,10,10,20,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9941358353769059,0.9949056804859853,0.9945883756604739,0.994543297174455,0.00031590022203187784,52,0.9948186528497409,0.9946593610421175,0.9946294993926219,0.9947025044281602,8.302919729201386e-05
7.436698039372762,0.0997690776721329,0.8266977469126383,0.06687244071022012,gini,12,10,10,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9941166439290586,0.9949056804859853,0.9945883756604739,0.9945369000251727,0.00032417277061665037,55,0.9948948596885758,0.9946593610421175,0.9946294993926219,0.9947279067077718,0.00011868137421172707
7.780395746231079,0.19202709090158798,0.9644055366516113,0.022452448014021898,gini,12,10,2,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9941166439290586,0.9949056804859853,0.9945883756604739,0.9945369000251727,0.00032417277061665037,55,0.9948948596885758,0.9946593610421175,0.9946294993926219,0.9947279067077718,0.00011868137421172707
7.534639437993367,0.07659066268221651,0.8798405329386393,0.061776249809983405,gini,12,10,20,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9941166439290586,0.9949056804859853,0.9945883756604739,0.9945369000251727,0.00032417277061665037,55,0.9948948596885758,0.9946593610421175,0.9946294993926219,0.9947279067077718,0.00011868137421172707
5.744832595189412,0.5219787567106096,0.2983689308166504,0.022306776677073013,gini,18,10,2,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9940745161565351,0.9949056804859853,0.9945883756604739,0.9945228574343314,0.0003424694770878468,58,0.9949487414480275,0.9946593610421175,0.9946294993926219,0.9947458672942556,0.00014397076376619422
2.6463681856791177,0.027112120051472784,0.2804132302602132,0.03313837366423981,gini,18,10,20,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9940745161565351,0.9949056804859853,0.9945883756604739,0.9945228574343314,0.0003424694770878468,58,0.9949487414480275,0.9946593610421175,0.9946294993926219,0.9947458672942556,0.00014397076376619422
3.5096314748128257,0.5264109418722642,0.2575538158416748,0.011472615776850296,gini,18,10,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9940745161565351,0.9949056804859853,0.9945883756604739,0.9945228574343314,0.0003424694770878468,58,0.9949487414480275,0.9946593610421175,0.9946294993926219,0.9947458672942556,0.00014397076376619422
